,job_id,job_title,company_size,company_industry,country,remote_type,experience_levels,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
2132,2133,Data Scientist,MNC,E-commerce,Germany,Hybrid,1,10,Master,0,0,1,0,0,85767.0,6,2024,Medium,5
2133,2134,Data Analyst,Startup,Healthcare,USA,Remote,3,11,Master,1,1,1,0,0,119696.0,4,2024,Medium,1
2134,2135,Machine Learning Engineer,Enterprise,Education,USA,Remote,3,4,Master,0,1,0,1,1,169215.0,8,2024,Low,2
2135,2136,Data Analyst,Enterprise,Healthcare,India,Remote,1,2,Bachelor,0,1,1,0,0,67099.0,8,2025,High,9
2136,2137,Machine Learning Engineer,Medium,Finance,Australia,Remote,3,12,PhD,1,1,1,0,0,159220.0,4,2022,Medium,4
2137,2138,Data Engineer,MNC,Finance,USA,Remote,1,1,PhD,0,1,0,0,1,79575.0,12,2024,Low,1
2138,2139,Data Scientist,Enterprise,Education,UK,Remote,2,3,Master,0,1,1,0,0,93630.0,7,2025,High,8
2139,2140,Business Analyst,Enterprise,E-commerce,Singapore,Remote,1,3,Bachelor,0,1,0,1,1,75905.0,1,2021,High,7
2140,2141,Data Engineer,Startup,Education,Canada,Hybrid,1,13,PhD,0,0,1,0,0,61716.0,5,2020,Medium,1
2141,2142,Business Analyst,MNC,E-commerce,Canada,Onsite,2,6,Bachelor,1,0,1,0,0,109876.0,11,2025,Low,6
2142,2143,Machine Learning Engineer,Startup,Finance,USA,Remote,3,12,Master,0,0,0,1,1,161192.0,1,2020,High,9
2143,2144,AI Engineer,MNC,Technology,Canada,Hybrid,1,5,PhD,0,0,1,1,1,147850.0,4,2021,High,5
2144,2145,AI Engineer,Medium,Healthcare,Canada,Hybrid,3,0,Master,0,0,1,1,0,167187.0,3,2026,High,3
2145,2146,Machine Learning Engineer,Startup,E-commerce,Australia,Onsite,2,14,PhD,1,1,1,1,0,144505.0,1,2020,High,7
2146,2147,Business Analyst,Startup,E-commerce,Germany,Remote,1,6,Bachelor,0,0,1,1,0,84190.0,11,2021,High,6
2147,2148,Data Engineer,Enterprise,Finance,Germany,Onsite,2,3,Bachelor,1,0,0,0,1,84812.0,11,2022,High,7
2148,2149,Data Engineer,Enterprise,Finance,Singapore,Remote,1,0,Master,0,1,0,1,1,76522.0,2,2021,Low,4
2149,2150,Business Analyst,Medium,E-commerce,Australia,Hybrid,3,14,Bachelor,1,1,0,0,1,109629.0,10,2024,Medium,3
2150,2151,Data Scientist,Startup,Healthcare,Singapore,Remote,1,0,Bachelor,1,1,0,1,1,76834.0,2,2025,Low,2
2151,2152,Machine Learning Engineer,Startup,Finance,India,Remote,3,13,Bachelor,0,0,1,1,1,179604.0,6,2020,High,7
2152,2153,Data Scientist,Medium,E-commerce,Canada,Hybrid,3,11,Master,0,1,0,1,1,121844.0,3,2026,Medium,3
2153,2154,AI Engineer,MNC,Finance,UK,Hybrid,3,4,PhD,1,1,1,1,0,190634.0,12,2020,High,1
2154,2155,Data Engineer,Enterprise,Finance,Singapore,Remote,2,13,PhD,0,0,0,0,0,74906.0,6,2022,Medium,3
2155,2156,Data Scientist,MNC,Retail,UK,Remote,1,13,PhD,0,0,0,0,1,84665.0,9,2026,Medium,4
2156,2157,Data Scientist,Startup,Healthcare,India,Hybrid,3,10,Master,1,0,0,0,0,104330.0,11,2022,Medium,4
2157,2158,Machine Learning Engineer,MNC,Finance,Canada,Hybrid,2,8,Bachelor,0,1,1,1,0,163486.0,3,2021,High,6
2158,2159,Data Engineer,Medium,Healthcare,USA,Hybrid,3,7,PhD,1,0,0,1,1,122501.0,10,2020,Low,4
2159,2160,AI Engineer,Startup,Finance,USA,Remote,3,6,Master,0,0,0,1,1,168290.0,4,2021,Low,3
2160,2161,AI Engineer,Medium,Education,UK,Onsite,2,3,PhD,1,0,0,1,0,134334.0,9,2023,High,7
2161,2162,Data Scientist,MNC,Retail,Germany,Hybrid,1,4,Master,0,0,0,1,1,99363.0,11,2024,Low,5
2162,2163,Machine Learning Engineer,Startup,Finance,UK,Remote,2,2,Master,0,0,0,0,0,110244.0,6,2026,High,7
2163,2164,Machine Learning Engineer,Enterprise,Finance,India,Hybrid,2,2,PhD,1,1,0,1,0,125203.0,7,2024,Low,2
2164,2165,AI Engineer,Startup,E-commerce,UK,Hybrid,2,6,Master,0,0,0,1,0,127546.0,9,2020,Low,5
2165,2166,AI Engineer,Startup,Technology,India,Onsite,2,9,Master,1,0,0,0,1,127146.0,8,2025,High,8
2166,2167,Machine Learning Engineer,MNC,Retail,Singapore,Onsite,3,2,Master,0,1,0,1,0,174720.0,6,2023,Low,1
2167,2168,Data Scientist,Startup,Education,Germany,Hybrid,3,13,Master,0,1,1,0,0,119064.0,3,2024,High,8
2168,2169,Data Engineer,Enterprise,Education,Singapore,Hybrid,3,5,PhD,0,0,0,0,0,103412.0,12,2026,High,9
2169,2170,AI Engineer,MNC,E-commerce,UK,Onsite,3,7,Master,0,1,0,1,0,174993.0,5,2024,Low,3
2170,2171,Data Engineer,MNC,Technology,Australia,Remote,2,12,Master,0,0,0,1,0,106605.0,4,2025,Medium,5
2171,2172,AI Engineer,MNC,Retail,Canada,Onsite,3,14,PhD,0,0,1,0,0,173996.0,3,2026,Medium,2
2172,2173,Data Analyst,MNC,Retail,Canada,Hybrid,1,6,Bachelor,0,1,1,1,0,100971.0,5,2021,High,6
2173,2174,AI Engineer,Enterprise,Education,India,Remote,3,14,PhD,1,1,0,1,1,168121.0,10,2024,Medium,2
2174,2175,AI Engineer,Medium,E-commerce,USA,Remote,3,14,Bachelor,1,0,0,0,0,139120.0,2,2023,Medium,2
2175,2176,Data Analyst,Medium,Healthcare,Australia,Remote,3,11,Bachelor,0,0,1,0,1,128302.0,12,2023,High,8
2176,2177,Data Analyst,MNC,E-commerce,USA,Hybrid,2,2,PhD,1,0,0,0,1,102186.0,10,2022,High,9
2177,2178,Data Scientist,MNC,Technology,UK,Onsite,2,10,Master,1,0,0,1,0,105450.0,7,2022,Medium,1
2178,2179,Business Analyst,Startup,Finance,Singapore,Onsite,3,4,Bachelor,1,1,0,0,1,107365.0,1,2021,Low,5
2179,2180,Machine Learning Engineer,Enterprise,Education,Germany,Onsite,3,1,PhD,0,0,1,0,1,161231.0,5,2023,Low,5
2180,2181,Data Analyst,MNC,Retail,India,Remote,2,1,Master,1,1,0,0,0,91215.0,3,2020,Low,2
2181,2182,Data Engineer,Enterprise,Education,Canada,Hybrid,3,11,PhD,0,0,1,0,0,119912.0,8,2022,Medium,4
2182,2183,Business Analyst,Startup,Finance,Singapore,Onsite,2,12,PhD,1,1,0,1,0,86706.0,7,2021,Medium,1
2183,2184,Machine Learning Engineer,Enterprise,E-commerce,Australia,Onsite,2,14,PhD,0,0,1,1,0,146410.0,5,2025,High,9
2184,2185,Data Engineer,MNC,Retail,Australia,Hybrid,3,5,Bachelor,1,0,0,1,0,136869.0,7,2026,High,8
2185,2186,Data Scientist,Enterprise,Healthcare,Germany,Hybrid,1,6,Master,0,1,0,1,1,71961.0,2,2025,High,7
2186,2187,Business Analyst,Medium,Finance,Canada,Onsite,2,14,PhD,0,0,0,1,0,91268.0,10,2024,Medium,4
2187,2188,Business Analyst,Enterprise,Healthcare,Canada,Remote,1,1,Master,0,1,1,0,1,70260.0,9,2020,Low,5
2188,2189,AI Engineer,MNC,Education,Canada,Onsite,3,3,PhD,0,0,0,1,1,184286.0,10,2020,High,7
2189,2190,Business Analyst,Enterprise,Technology,USA,Onsite,3,11,PhD,0,1,0,1,0,114287.0,11,2025,Medium,5
2190,2191,Machine Learning Engineer,Enterprise,E-commerce,Germany,Hybrid,1,7,PhD,1,1,1,1,0,124289.0,12,2022,High,4
2191,2192,Data Analyst,Startup,E-commerce,India,Hybrid,2,3,Master,0,1,1,1,1,116671.0,6,2020,High,8
2192,2193,Business Analyst,Startup,Education,UK,Hybrid,1,11,Bachelor,1,1,1,0,0,64656.0,5,2023,High,8
2193,2194,Data Analyst,Medium,Retail,Germany,Hybrid,1,8,Bachelor,0,0,0,0,1,60436.0,3,2023,High,8
2194,2195,Business Analyst,MNC,Retail,Singapore,Onsite,1,10,Bachelor,0,1,0,0,1,78146.0,3,2021,Medium,1
2195,2196,AI Engineer,Medium,E-commerce,Canada,Onsite,1,0,Bachelor,0,0,0,0,0,92925.0,9,2022,High,7
2196,2197,Data Scientist,MNC,Finance,Australia,Onsite,1,5,Master,0,0,0,0,0,69937.0,3,2024,Low,5
2197,2198,Data Scientist,Enterprise,Finance,India,Hybrid,1,5,PhD,0,0,0,1,1,73374.0,6,2025,High,9
2198,2199,Business Analyst,MNC,Healthcare,Australia,Hybrid,1,2,Bachelor,1,0,0,0,0,68606.0,7,2022,High,8
2199,2200,Machine Learning Engineer,Medium,E-commerce,UK,Onsite,1,10,Master,1,1,0,0,1,100402.0,5,2020,Medium,6
2200,2201,Data Engineer,Startup,Technology,Germany,Onsite,2,9,Bachelor,0,0,0,0,1,87649.0,6,2022,High,7
2201,2202,AI Engineer,Enterprise,E-commerce,USA,Hybrid,2,10,Master,1,0,0,1,1,143775.0,2,2024,High,7
2202,2203,Machine Learning Engineer,MNC,E-commerce,India,Hybrid,3,7,PhD,0,1,1,1,0,191240.0,7,2021,High,3
2203,2204,Data Scientist,Startup,Technology,USA,Remote,2,12,PhD,1,1,0,1,0,89379.0,4,2021,Medium,2
2204,2205,Data Analyst,Medium,E-commerce,Australia,Hybrid,1,13,Bachelor,0,1,1,1,1,92081.0,4,2020,High,7
2205,2206,AI Engineer,MNC,E-commerce,Canada,Remote,2,9,Bachelor,1,1,1,1,1,175794.0,7,2021,High,5
2206,2207,Data Analyst,MNC,Retail,Singapore,Hybrid,3,7,Bachelor,1,1,1,1,1,158687.0,12,2020,High,8
2207,2208,Machine Learning Engineer,Startup,Retail,India,Remote,2,10,Bachelor,1,1,0,0,0,113848.0,9,2020,High,8
2208,2209,AI Engineer,Enterprise,Healthcare,UK,Remote,2,2,PhD,0,0,0,1,0,127923.0,2,2024,High,8
2209,2210,AI Engineer,Startup,Technology,USA,Hybrid,3,11,PhD,1,0,1,1,0,170444.0,10,2026,High,9
2210,2211,AI Engineer,Medium,E-commerce,Singapore,Hybrid,1,9,PhD,0,0,1,1,1,129618.0,10,2024,High,3
2211,2212,Data Scientist,Startup,Finance,India,Remote,3,9,Bachelor,1,1,1,0,0,117545.0,1,2025,Medium,6
2212,2213,Data Scientist,MNC,Retail,Singapore,Hybrid,2,2,Master,1,1,1,1,0,121665.0,3,2024,High,6
2213,2214,Data Scientist,Medium,Retail,USA,Onsite,1,12,PhD,1,0,0,0,0,53325.0,11,2025,High,9
2214,2215,Data Analyst,Startup,Retail,Germany,Hybrid,2,8,Bachelor,0,1,0,0,0,71241.0,4,2021,Medium,4
2215,2216,Data Scientist,Startup,Retail,UK,Hybrid,1,11,Bachelor,0,0,1,1,0,84734.0,7,2022,High,7
2216,2217,Business Analyst,Enterprise,Finance,UK,Remote,1,6,PhD,1,1,0,0,0,50086.0,3,2021,Low,5
2217,2218,Data Scientist,Medium,Education,India,Hybrid,2,2,PhD,1,1,1,0,0,94890.0,11,2020,Low,4
2218,2219,Machine Learning Engineer,Startup,E-commerce,India,Remote,1,12,PhD,1,1,1,1,0,115841.0,12,2025,High,3
2219,2220,Data Engineer,Startup,Finance,UK,Onsite,2,0,Master,0,1,1,1,1,115630.0,5,2024,High,1
2220,2221,Data Analyst,MNC,E-commerce,Germany,Onsite,3,5,Bachelor,1,1,1,1,1,156281.0,9,2024,High,8
2221,2222,AI Engineer,Medium,Finance,Singapore,Hybrid,3,7,Bachelor,1,0,0,1,1,165680.0,7,2022,High,8
2222,2223,AI Engineer,Medium,Retail,Germany,Remote,1,11,PhD,0,1,0,0,1,99502.0,5,2023,Medium,3
2223,2224,Data Scientist,Medium,Technology,Canada,Hybrid,3,7,Bachelor,1,1,1,0,1,120353.0,8,2022,High,9
2224,2225,AI Engineer,MNC,Technology,Singapore,Remote,3,14,PhD,0,1,0,0,1,172174.0,12,2026,Medium,3
2225,2226,AI Engineer,Startup,E-commerce,Germany,Remote,3,1,Master,0,1,0,1,1,169427.0,11,2021,Low,4
2226,2227,Business Analyst,Startup,Finance,USA,Onsite,2,12,PhD,1,0,1,0,1,102160.0,10,2024,Medium,6
2227,2228,AI Engineer,MNC,Retail,Germany,Remote,1,9,Bachelor,1,0,1,1,1,146921.0,6,2023,High,5
2228,2229,Data Analyst,Enterprise,E-commerce,India,Onsite,2,14,Bachelor,0,1,1,0,0,90310.0,11,2021,Medium,5
2229,2230,Business Analyst,MNC,Healthcare,Germany,Remote,3,5,Bachelor,0,1,0,1,0,134094.0,3,2020,Low,1
2230,2231,Data Analyst,Medium,Healthcare,Canada,Remote,3,7,PhD,1,0,0,0,0,95913.0,9,2021,High,8
2231,2232,Data Scientist,MNC,Healthcare,UK,Hybrid,1,4,PhD,0,0,1,1,0,97456.0,2,2020,High,3
2232,2233,Machine Learning Engineer,MNC,E-commerce,Australia,Onsite,3,10,Master,0,1,1,1,0,193199.0,8,2025,High,8
2233,2234,Machine Learning Engineer,MNC,E-commerce,Australia,Remote,1,2,Bachelor,0,1,1,1,1,148410.0,5,2020,High,3
2234,2235,Business Analyst,MNC,Healthcare,Germany,Remote,1,1,Master,1,1,0,0,0,71030.0,12,2024,Low,2
2235,2236,AI Engineer,Medium,Technology,UK,Onsite,3,7,Bachelor,1,1,1,0,0,159563.0,12,2023,Low,5
2236,2237,Data Analyst,Medium,Finance,Australia,Onsite,1,14,Master,0,0,1,1,0,80327.0,8,2026,High,9
2237,2238,Business Analyst,Medium,Healthcare,Canada,Onsite,1,4,Master,0,0,1,1,1,87153.0,10,2023,High,9
2238,2239,Machine Learning Engineer,Medium,Retail,UK,Onsite,3,7,PhD,1,0,1,0,0,153763.0,2,2025,Low,3
2239,2240,Machine Learning Engineer,MNC,Finance,USA,Onsite,3,6,Bachelor,0,1,0,0,0,157926.0,8,2026,Low,1
2240,2241,Data Engineer,Enterprise,Retail,Germany,Onsite,2,13,Master,1,0,0,0,1,86219.0,4,2020,High,7
2241,2242,Business Analyst,MNC,Retail,India,Onsite,3,9,PhD,1,1,1,1,1,155051.0,11,2021,High,8
2242,2243,AI Engineer,Enterprise,Retail,Germany,Onsite,1,1,Master,0,1,0,1,1,117792.0,3,2020,Low,3
2243,2244,Data Analyst,MNC,Education,Singapore,Onsite,1,3,Bachelor,1,0,0,1,1,99319.0,4,2020,Low,2
2244,2245,AI Engineer,Startup,Healthcare,Canada,Hybrid,3,3,Bachelor,1,0,0,0,1,153938.0,8,2023,High,7
2245,2246,Data Scientist,Startup,Technology,India,Hybrid,1,1,Bachelor,1,0,0,0,0,48289.0,6,2021,High,8
2246,2247,Business Analyst,Medium,Retail,Canada,Onsite,3,10,Bachelor,0,0,0,1,1,129338.0,2,2024,Medium,6
2247,2248,Data Scientist,Enterprise,Education,Australia,Remote,3,0,Master,0,1,0,0,0,103027.0,5,2023,Low,1
2248,2249,Business Analyst,Enterprise,Finance,USA,Remote,3,10,PhD,1,1,1,1,0,129294.0,2,2022,High,1
2249,2250,Data Scientist,Medium,Finance,Canada,Remote,2,5,PhD,1,0,0,0,1,85209.0,4,2025,High,8
2250,2251,Data Analyst,Medium,Technology,USA,Hybrid,2,0,Bachelor,1,1,0,1,1,98751.0,10,2021,High,7
2251,2252,Machine Learning Engineer,Medium,Education,Germany,Remote,3,4,PhD,1,1,1,1,1,180289.0,1,2025,High,8
2252,2253,Machine Learning Engineer,Enterprise,Technology,Germany,Onsite,1,12,PhD,0,1,1,0,0,107834.0,3,2022,High,8
2253,2254,AI Engineer,Enterprise,E-commerce,USA,Onsite,1,10,PhD,1,0,0,1,0,103508.0,10,2026,Medium,6
2254,2255,Data Analyst,Enterprise,Finance,UK,Hybrid,1,12,Bachelor,1,1,1,1,1,86530.0,10,2021,High,7
2255,2256,Data Analyst,MNC,Education,Canada,Remote,2,2,Bachelor,1,0,1,1,0,129248.0,8,2022,High,9
2256,2257,Data Analyst,Enterprise,Healthcare,Canada,Onsite,3,1,Bachelor,1,1,1,0,1,127010.0,11,2023,High,9
2257,2258,Machine Learning Engineer,MNC,Finance,India,Onsite,2,7,Master,1,1,0,1,1,158351.0,9,2026,Low,4
2258,2259,Business Analyst,MNC,Finance,USA,Remote,3,10,Master,1,1,0,1,1,140452.0,1,2024,High,7
2259,2260,Data Engineer,Medium,E-commerce,Australia,Remote,3,5,Master,0,1,1,1,1,138472.0,7,2023,High,3
2260,2261,Data Analyst,Enterprise,E-commerce,Germany,Onsite,1,13,PhD,0,1,1,1,0,83387.0,4,2026,High,6
2261,2262,Machine Learning Engineer,MNC,Finance,UK,Hybrid,1,13,Bachelor,0,0,1,1,1,145085.0,12,2020,High,4
2262,2263,Data Engineer,Medium,Healthcare,Canada,Hybrid,2,12,Bachelor,1,0,1,0,0,86447.0,4,2022,Medium,1
2263,2264,Business Analyst,Startup,Education,Singapore,Hybrid,3,12,Bachelor,0,1,1,0,0,117044.0,4,2021,High,9
2264,2265,Data Scientist,MNC,Technology,Australia,Hybrid,2,14,Bachelor,0,1,0,1,0,107538.0,9,2023,Medium,6
2265,2266,AI Engineer,Enterprise,Technology,Singapore,Onsite,1,5,PhD,1,1,0,1,1,110815.0,4,2022,High,9
2266,2267,Data Analyst,Startup,Retail,UK,Hybrid,2,8,PhD,1,0,1,1,1,110872.0,3,2023,High,8
2267,2268,Machine Learning Engineer,Enterprise,Finance,USA,Hybrid,1,6,Master,1,1,1,0,0,106826.0,11,2025,Low,6
2268,2269,Data Engineer,Enterprise,Healthcare,Canada,Onsite,2,10,PhD,1,0,0,1,1,99107.0,10,2022,Medium,5
2269,2270,Data Scientist,Enterprise,Retail,India,Hybrid,2,7,Bachelor,0,0,1,1,0,105420.0,9,2024,High,2
2270,2271,AI Engineer,MNC,Healthcare,Canada,Hybrid,3,0,Master,0,0,0,0,1,171397.0,3,2025,Low,5
2271,2272,AI Engineer,Medium,Technology,Australia,Onsite,1,7,Bachelor,1,1,0,1,1,112567.0,3,2025,High,9
2272,2273,Data Engineer,MNC,Finance,USA,Onsite,2,2,Bachelor,1,0,0,0,1,103282.0,3,2026,High,7
2273,2274,Data Engineer,Enterprise,Education,Canada,Remote,3,2,Bachelor,0,1,0,0,0,102661.0,7,2023,Low,6
2274,2275,Data Analyst,Startup,Retail,UK,Remote,2,4,Master,0,1,1,0,0,89223.0,1,2022,High,7
2275,2276,Data Analyst,Startup,Education,Singapore,Hybrid,3,4,Master,0,0,0,1,0,112080.0,8,2026,Low,5
2276,2277,Business Analyst,Medium,Technology,USA,Hybrid,3,6,Master,0,1,0,1,1,120402.0,3,2022,High,8
2277,2278,Data Scientist,MNC,Finance,Canada,Remote,1,0,PhD,0,0,0,1,0,86187.0,11,2026,High,9
2278,2279,Business Analyst,MNC,Education,UK,Hybrid,3,4,PhD,0,1,1,0,0,138731.0,4,2025,Low,2
2279,2280,AI Engineer,Startup,Education,Germany,Onsite,2,12,Master,0,0,1,1,0,144876.0,9,2022,High,3
2280,2281,Business Analyst,MNC,E-commerce,India,Hybrid,1,3,PhD,1,1,0,1,0,87121.0,3,2022,Low,1
2281,2282,Machine Learning Engineer,Medium,Finance,India,Remote,2,3,Bachelor,1,0,0,1,1,142652.0,1,2024,Low,2
2282,2283,Data Scientist,Startup,Retail,Canada,Onsite,3,12,PhD,0,0,0,0,1,106738.0,6,2024,High,7
2283,2284,AI Engineer,Medium,E-commerce,Germany,Onsite,3,10,Bachelor,0,0,0,1,0,159436.0,3,2026,High,9
2284,2285,AI Engineer,MNC,Education,Australia,Remote,2,2,PhD,0,0,0,0,0,138624.0,9,2025,Low,4
2285,2286,Data Analyst,Medium,E-commerce,Singapore,Onsite,3,7,Master,1,0,0,1,1,121813.0,1,2021,Low,5
2286,2287,AI Engineer,Medium,Retail,Singapore,Onsite,3,4,PhD,1,1,0,0,0,140859.0,2,2022,Low,6
2287,2288,Machine Learning Engineer,MNC,Technology,Singapore,Hybrid,3,5,Master,1,0,1,1,0,191681.0,2,2025,High,2
2288,2289,Data Scientist,MNC,Education,UK,Onsite,2,13,Master,0,1,0,0,0,95247.0,6,2022,Medium,6
2289,2290,AI Engineer,Medium,Retail,Canada,Onsite,3,4,PhD,1,0,1,1,0,170971.0,9,2020,High,3
2290,2291,Data Analyst,Enterprise,E-commerce,Singapore,Remote,2,2,Bachelor,1,0,0,0,0,76844.0,2,2024,High,8
2291,2292,Data Engineer,MNC,Technology,Canada,Remote,3,14,Master,0,1,0,1,0,132931.0,12,2021,High,8
2292,2293,AI Engineer,Medium,Finance,India,Remote,1,9,Bachelor,0,1,0,1,1,112171.0,10,2025,High,7
2293,2294,AI Engineer,Startup,Retail,Germany,Remote,3,0,Bachelor,1,1,0,0,0,139350.0,8,2026,Low,5
2294,2295,Business Analyst,Startup,Retail,UK,Remote,2,10,Master,1,0,1,0,0,85284.0,7,2023,Medium,6
2295,2296,Data Analyst,Enterprise,Retail,UK,Remote,3,13,PhD,1,1,0,0,0,101450.0,8,2022,High,8
2296,2297,Business Analyst,Startup,Technology,Canada,Hybrid,3,1,Master,1,0,0,0,1,113785.0,10,2026,Low,1
2297,2298,Data Engineer,Startup,Retail,Singapore,Onsite,3,0,PhD,1,0,0,1,1,124544.0,12,2023,High,7
2298,2299,Data Scientist,MNC,Retail,Australia,Remote,3,14,Bachelor,1,0,1,1,0,154917.0,7,2021,High,7
2299,2300,Machine Learning Engineer,Enterprise,Finance,Canada,Onsite,3,12,PhD,1,1,0,0,0,139715.0,12,2020,Medium,2
2300,2301,Business Analyst,Enterprise,Healthcare,Singapore,Remote,2,8,PhD,1,0,1,0,0,85515.0,12,2021,Medium,1
2301,2302,Business Analyst,Medium,E-commerce,Singapore,Onsite,3,8,PhD,1,0,1,0,1,128093.0,11,2020,Medium,3
2302,2303,Data Engineer,Startup,Retail,UK,Onsite,2,4,Master,0,1,0,0,1,82261.0,3,2025,Low,6
2303,2304,Business Analyst,Medium,Finance,Canada,Remote,3,1,PhD,1,0,0,1,1,129681.0,5,2022,Low,1
2304,2305,Machine Learning Engineer,Medium,E-commerce,USA,Onsite,2,1,PhD,0,1,1,0,1,136196.0,6,2023,High,7
2305,2306,Data Scientist,MNC,Finance,Singapore,Onsite,2,2,Bachelor,1,0,1,1,0,121604.0,12,2026,High,7
2306,2307,Data Scientist,Enterprise,Healthcare,Singapore,Onsite,2,0,Master,1,1,0,0,1,85484.0,6,2020,High,7
2307,2308,Data Scientist,Medium,Education,USA,Hybrid,1,14,PhD,1,1,0,0,0,47467.0,10,2023,Medium,5
2308,2309,AI Engineer,MNC,E-commerce,India,Hybrid,2,0,PhD,1,0,0,0,0,133781.0,4,2021,High,8
2309,2310,Data Analyst,Medium,Technology,Canada,Remote,3,13,Bachelor,1,1,1,0,1,125056.0,11,2025,Medium,4
2310,2311,AI Engineer,MNC,E-commerce,Canada,Onsite,2,13,Master,0,0,0,0,1,144936.0,10,2026,Medium,6
2311,2312,Business Analyst,Medium,Healthcare,Germany,Hybrid,2,12,Bachelor,1,1,0,0,0,71351.0,5,2020,High,7
2312,2313,Data Scientist,MNC,Retail,Australia,Hybrid,3,2,Bachelor,1,1,0,1,1,146176.0,3,2023,High,8
2313,2314,Data Engineer,Medium,Finance,Australia,Hybrid,1,7,Master,0,1,1,0,1,75639.0,4,2023,Low,5
2314,2315,Data Scientist,MNC,E-commerce,UK,Remote,3,4,Bachelor,1,1,1,1,0,146951.0,3,2023,High,9
2315,2316,Data Engineer,Startup,Healthcare,India,Hybrid,2,5,Bachelor,0,0,1,0,1,99472.0,11,2021,Low,1
2316,2317,AI Engineer,Medium,Healthcare,Canada,Hybrid,1,12,PhD,0,0,1,0,1,114468.0,11,2020,Medium,1
2317,2318,Data Analyst,MNC,Retail,USA,Remote,2,4,PhD,0,0,0,0,1,100361.0,6,2022,High,8
2318,2319,AI Engineer,Startup,Retail,Canada,Hybrid,2,3,Master,0,1,0,0,0,117425.0,9,2023,High,7
2319,2320,Data Engineer,Medium,Education,Canada,Remote,3,3,PhD,0,0,0,0,0,100669.0,3,2021,High,8
2320,2321,Data Engineer,Startup,Retail,Australia,Onsite,1,10,Bachelor,0,0,1,0,0,67403.0,11,2020,Medium,2
2321,2322,AI Engineer,Enterprise,Education,Australia,Remote,3,6,Master,0,0,1,1,1,182845.0,3,2021,High,6
2322,2323,Data Scientist,Enterprise,Education,Canada,Onsite,2,8,PhD,0,1,1,1,0,101261.0,2,2020,High,3
2323,2324,Business Analyst,Enterprise,Education,Canada,Hybrid,3,10,Bachelor,1,0,0,0,1,105382.0,5,2021,Medium,6
2324,2325,Machine Learning Engineer,Medium,Education,Australia,Onsite,3,2,PhD,1,0,0,0,1,148198.0,9,2025,Low,4
2325,2326,Data Engineer,MNC,Healthcare,UK,Remote,3,14,PhD,0,0,0,1,0,130121.0,8,2026,Medium,2
2326,2327,AI Engineer,Startup,Retail,Australia,Remote,1,7,Master,0,0,0,0,1,96729.0,4,2020,Low,2
2327,2328,Machine Learning Engineer,Enterprise,Finance,Australia,Remote,1,13,Bachelor,0,0,0,0,1,96050.0,1,2020,High,8
2328,2329,AI Engineer,MNC,Retail,USA,Onsite,1,8,Bachelor,0,1,1,1,0,136918.0,2,2026,High,4
2329,2330,Data Analyst,MNC,Retail,USA,Onsite,1,14,PhD,0,0,0,0,0,74347.0,5,2021,Medium,4
2330,2331,Data Scientist,Medium,Finance,India,Onsite,2,4,PhD,1,0,0,1,0,92063.0,3,2024,Low,6
2331,2332,Data Analyst,Medium,Technology,Germany,Onsite,2,2,Master,0,0,1,1,1,112075.0,9,2021,High,3
2332,2333,Business Analyst,Startup,Healthcare,USA,Onsite,3,14,PhD,1,0,1,1,1,141011.0,5,2024,High,6
2333,2334,Data Analyst,Medium,Retail,Germany,Onsite,2,8,Master,1,1,1,1,0,104680.0,4,2023,High,2
2334,2335,Machine Learning Engineer,Enterprise,E-commerce,Canada,Hybrid,2,2,Master,1,0,0,1,0,126436.0,3,2023,High,7
2335,2336,Data Analyst,MNC,Education,Germany,Hybrid,2,8,Bachelor,0,1,0,1,1,118489.0,12,2022,Medium,4
2336,2337,Machine Learning Engineer,Startup,E-commerce,Germany,Onsite,3,1,Bachelor,0,1,1,0,0,156238.0,12,2024,Low,1
2337,2338,Business Analyst,Medium,Education,India,Onsite,1,12,PhD,1,0,0,1,1,76148.0,11,2025,Medium,4
2338,2339,Data Analyst,Enterprise,Finance,UK,Onsite,1,11,Bachelor,1,1,0,1,1,71360.0,1,2024,High,9
2339,2340,Data Analyst,Startup,Education,Singapore,Hybrid,2,14,Master,1,1,0,1,0,92547.0,5,2024,Medium,6
2340,2341,Data Engineer,Enterprise,Education,Canada,Remote,2,10,Master,1,0,0,0,1,81733.0,12,2023,Medium,2
2341,2342,Data Scientist,Medium,Retail,Singapore,Hybrid,2,11,Bachelor,1,0,0,1,0,92300.0,5,2023,Medium,6
2342,2343,Machine Learning Engineer,Medium,Finance,UK,Hybrid,1,8,Master,1,0,1,1,1,133099.0,10,2021,High,7
2343,2344,AI Engineer,MNC,E-commerce,Canada,Hybrid,3,5,PhD,0,1,1,0,1,184036.0,5,2022,Low,4
2344,2345,Data Engineer,Startup,E-commerce,Canada,Hybrid,2,14,Bachelor,0,1,0,0,1,82691.0,11,2022,Medium,6
2345,2346,Data Scientist,Enterprise,Retail,India,Remote,1,9,PhD,1,1,1,0,0,60939.0,7,2025,High,7
2346,2347,Data Analyst,Medium,Finance,Germany,Onsite,2,5,Bachelor,0,1,0,0,0,72499.0,6,2024,High,7
2347,2348,Data Scientist,Medium,Finance,USA,Remote,1,3,Master,0,0,0,1,0,62065.0,6,2020,Low,2
